id	primary_name	subordinate_name_1	subordinate_name_2	number	dates	qualifier	source_id	rules_id	sort_name	authority_id
4326	Trinidad and Tobago	Central Statistical Office	NULL	NULL	NULL	NULL	237	NULL	Trinidad and Tobago. Central Statistical Office	n79045486
4329	People's National Movement	NULL	NULL	NULL	NULL	NULL	237	NULL	People's National Movement	n50010777
4334	Caroni Limited	NULL	NULL	NULL	NULL	NULL	237	NULL	Caroni Limited	nb2004309417
4338	British West Indian Airways	NULL	NULL	NULL	NULL	NULL	237	NULL	British West Indian Airways	n83134234
4340	National Joint Action Committee (Trinidad and Tobago)	NULL	NULL	NULL	NULL	NULL	237	NULL	National Joint Action Committee (Trinidad and Tobago)	n84153360
4344	National Economic Planning Commission (Trinidad and Tobago)	NULL	NULL	NULL	NULL	NULL	237	NULL	National Economic Planning Commission (Trinidad and Tobago)	no96063609
4345	Trinidad and Tobago	Parliament	Senate	NULL	NULL	NULL	237	NULL	Trinidad and Tobago. Parliament. Senate	n50064134
4350	International Monetary Fund	NULL	NULL	NULL	NULL	NULL	237	NULL	International Monetary Fund	n81052755
4356	Barbados Museum and Historical Society	NULL	NULL	NULL	NULL	NULL	237	NULL	Barbados Museum and Historical Society	n84003136
4357	Booker McConnell (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	Booker McConnell (Firm)	nr2005013212
4358	Caribbean Archives Association	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Archives Association	n96016097
4359	Caribbean Commission	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Commission	n84163789
4360	Caribbean Conservation Association	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Conservation Association	n83045090
4361	Caribbean Cultural Center (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Cultural Center (New York, N.Y.)	nr95035840
4362	Caribbean Free Trade Association	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Free Trade Association	n79060697
4363	Caribbean Studies Association	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Studies Association	n79133300
4365	Christian Action for Development in the Eastern Caribbean	NULL	NULL	NULL	NULL	NULL	237	NULL	Christian Action for Development in the Eastern Caribbean	n79061058
4366	Guyana Bauxite Company	NULL	NULL	NULL	NULL	NULL	237	NULL	Guyana Bauxite Company	n79099639
4368	Latin American Studies Association	NULL	NULL	NULL	NULL	NULL	237	NULL	Latin American Studies Association	n83054025
4369	Little Carib Theatre	NULL	NULL	NULL	NULL	NULL	237	NULL	Little Carib Theatre	n83194498
4370	O.E.C.S. (Organization)	NULL	NULL	NULL	NULL	NULL	237	NULL	O.E.C.S. (Organization)	n85003071
4371	Pan American Institute of Geography and History	NULL	NULL	NULL	NULL	NULL	237	NULL	Pan American Institute of Geography and History	n79099448
4372	Peoples Temple	NULL	NULL	NULL	NULL	NULL	237	NULL	Peoples Temple	n79017271
4374	United Force (Guyana)	NULL	NULL	NULL	NULL	NULL	237	NULL	United Force (Guyana)	n86805793
4375	University of the West Indies (Mona, Jamaica)	NULL	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica)	n80002251
4376	University of the West Indies (Cave Hill, Barbados)	NULL	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Cave Hill, Barbados)	n79038425
4379	West Indian Commission	NULL	NULL	NULL	NULL	NULL	237	NULL	West Indian Commission	n93006341
4383	Caribbean Conference of Churches	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Conference of Churches	n82094635
4384	EEC/AASM Association	NULL	NULL	NULL	NULL	NULL	237	NULL	EEC/AASM Association	n85071984
4386	College of the Virgin Islands	NULL	NULL	NULL	NULL	NULL	237	NULL	College of the Virgin Islands	n82001212
4387	British Guiana	Government Information Services	NULL	NULL	NULL	NULL	237	NULL	British Guiana. Government Information Services	n82232321
4390	United States	Embassy (Trinidad and Tobago)	NULL	NULL	NULL	NULL	237	NULL	United States. Embassy (Trinidad and Tobago)	n87838804
4398	United States	National Park Service	NULL	NULL	NULL	NULL	237	NULL	United States. National Park Service	n79022809
4401	National Dance Theatre Company of Jamaica	NULL	NULL	NULL	NULL	NULL	237	NULL	National Dance Theatre Company of Jamaica	n81132560
4403	92nd Street Y (New York, N.Y.)	Unterberg Poetry Center	NULL	NULL	NULL	NULL	237	NULL	92nd Street Y (New York, N.Y.). Unterberg Poetry Center	n94108719
4409	Caribbean Food Crops Society	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Food Crops Society	n85016019
4410	Trinidad and Tobago	Ministry of West Indian Affairs	NULL	NULL	NULL	NULL	237	NULL	Trinidad and Tobago. Ministry of West Indian Affairs	no97002587
4413	University of Guyana	NULL	NULL	NULL	NULL	NULL	237	NULL	University of Guyana	n50058016
4415	Oilfields Workers' Trade Union	NULL	NULL	NULL	NULL	NULL	237	NULL	Oilfields Workers' Trade Union	n50071227
4417	Expanded Program of Technical Assistance (Food and Agriculture Organization of the United Nations)	NULL	NULL	NULL	NULL	NULL	237	NULL	Expanded Program of Technical Assistance (Food and Agriculture Organization of the United Nations)	n81018726
4420	United Nations Development Programme	NULL	NULL	NULL	NULL	NULL	237	NULL	United Nations Development Programme	n79005639
4423	Great Britain	Commission on Higher Education in the Colonies	West Indies Committee	NULL	NULL	NULL	237	NULL	Great Britain. Commission on Higher Education in the Colonies. West Indies Committee	nb2007007789
4425	United States	Mission to the United Nations	NULL	NULL	NULL	NULL	237	NULL	United States. Mission to the United Nations	n80013138
4426	University of the West Indies (Mona, Jamaica)	Institute of Education	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Institute of Education	n81126039
4427	Association of American Geographers	NULL	NULL	NULL	NULL	NULL	237	NULL	Association of American Geographers	n79006582
4430	United Nations	General Assembly	NULL	NULL	NULL	NULL	237	NULL	United Nations. General Assembly	n79007295
4431	Commonwealth Secretariat	NULL	NULL	NULL	NULL	NULL	237	NULL	Commonwealth Secretariat	n79150416
4432	World Health Organization	Expert Committee on Mental Health	NULL	NULL	NULL	NULL	237	NULL	World Health Organization. Expert Committee on Mental Health	no2009041599
4435	Jamaica	Ministry of the Public Service	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Ministry of the Public Service	n83205845
4439	Yallahs Valley Land Authority (Jamaica)	NULL	NULL	NULL	NULL	NULL	237	NULL	Yallahs Valley Land Authority (Jamaica)	n86063960
4440	Inter-American Foundation	NULL	NULL	NULL	NULL	NULL	237	NULL	Inter-American Foundation	n50061211
4441	Montserrat	Statistics Office	NULL	NULL	NULL	NULL	237	NULL	Montserrat. Statistics Office	n84163826
4443	Caribbean Research Institute	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Research Institute	n79055077
4446	Barbados	Public Utilities Board	NULL	NULL	NULL	NULL	237	NULL	Barbados. Public Utilities Board	n50069847
4448	Barbados Workers' Union	NULL	NULL	NULL	NULL	NULL	237	NULL	Barbados Workers' Union	n79034062
4452	Windward Islands Banana Growers Association	NULL	NULL	NULL	NULL	NULL	237	NULL	Windward Islands Banana Growers Association	n85047067
4454	Seminar on the Acquisition of Latin American Library Materials	NULL	NULL	NULL	NULL	NULL	237	NULL	Seminar on the Acquisition of Latin American Library Materials	n78095519
4456	Jamaica Labour Party	NULL	NULL	NULL	NULL	NULL	237	NULL	Jamaica Labour Party	n84123496
4458	Caribbean Examinations Council	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Examinations Council	n87913596
4460	Cayman Islands Currency Board	NULL	NULL	NULL	NULL	NULL	237	NULL	Cayman Islands Currency Board	n50038621
4461	United Nations	General Assembly	Fourth Committee	NULL	NULL	NULL	237	NULL	United Nations. General Assembly. Fourth Committee	no2008136360
4462	Barbados	Registration Office	NULL	NULL	NULL	NULL	237	NULL	Barbados. Registration Office	n50069849
4465	Belize Tourist Bureau	NULL	NULL	NULL	NULL	NULL	237	NULL	Belize Tourist Bureau	no2001046940
4468	New National Party (Grenada)	NULL	NULL	NULL	NULL	NULL	237	NULL	New National Party (Grenada)	n85199581
4471	United States Tariff Commission	NULL	NULL	NULL	NULL	NULL	237	NULL	United States Tariff Commission	n79036923
4473	Jamaica	Office of the Prime Minister	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Office of the Prime Minister	n82207416
4479	National Development Party (Montserrat)	NULL	NULL	NULL	NULL	NULL	237	NULL	National Development Party (Montserrat)	n88126011
4480	Trinidad and Tobago	Ministry of Education	NULL	NULL	NULL	NULL	237	NULL	Trinidad and Tobago. Ministry of Education	n87933094
4483	Jamaica Social Welfare Commission	NULL	NULL	NULL	NULL	NULL	237	NULL	Jamaica Social Welfare Commission	n80146863
4484	Jamaica	Cocoa Industry Board	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Cocoa Industry Board	n89632459
4488	Jamaica	National Planning Agency	NULL	NULL	NULL	NULL	237	NULL	Jamaica. National Planning Agency	n79013096
4490	University of Wisconsin--Madison	Land Tenure Center	NULL	NULL	NULL	NULL	237	NULL	University of Wisconsin--Madison. Land Tenure Center	n79056401
4498	Oxfam	Public Affairs Unit	NULL	NULL	NULL	NULL	237	NULL	Oxfam. Public Affairs Unit	n83800832
4500	Trades Union Congress	NULL	NULL	NULL	NULL	NULL	237	NULL	Trades Union Congress	n80015531
4501	Montserrat Port Authority	NULL	NULL	NULL	NULL	NULL	237	NULL	Montserrat Port Authority	n85002944
4503	Jamaica	Ministry of Social Security	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Ministry of Social Security	n81113143
4504	Jamaica Agricultural Society	NULL	NULL	NULL	NULL	NULL	237	NULL	Jamaica Agricultural Society	n84119304
4507	United Committee for the Taxation of Land Values (Great Britain)	NULL	NULL	NULL	NULL	NULL	237	NULL	United Committee for the Taxation of Land Values (Great Britain)	nr93032064
4509	Guyana	Ombudsman	NULL	NULL	NULL	NULL	237	NULL	Guyana. Ombudsman	n88126133
4515	Council of Voluntary Social Services (Jamaica)	NULL	NULL	NULL	NULL	NULL	237	NULL	Council of Voluntary Social Services (Jamaica)	n88152811
4522	Jamaica	Ministry of Mining and Natural Resources	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Ministry of Mining and Natural Resources	n78015925
4523	Jamaica	Government Public Relations Office	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Government Public Relations Office	no2007040706
4524	Jamaica	Coffee Industry Board	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Coffee Industry Board	n50074559
4526	Jamaica	Legislature	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Legislature	n50053764
4532	National Housing Trust (Jamaica)	NULL	NULL	NULL	NULL	NULL	237	NULL	National Housing Trust (Jamaica)	n81056210
4534	Jamaica	Ministry of Labour, Social Security and Sport	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Ministry of Labour, Social Security and Sport	no2003031151
4537	Statistical Institute of Jamaica	NULL	NULL	NULL	NULL	NULL	237	NULL	Statistical Institute of Jamaica	n85002659
4547	Trinidad and Tobago	Carnival Development Committee	NULL	NULL	NULL	NULL	237	NULL	Trinidad and Tobago. Carnival Development Committee	n87913731
4548	Pan American Union	Travel Division	NULL	NULL	NULL	NULL	237	NULL	Pan American Union. Travel Division	no98072223
4550	Grenada	Ministry of Education	NULL	NULL	NULL	NULL	237	NULL	Grenada. Ministry of Education	n84195108
4567	World Bank	Latin America and the Caribbean Regional Office	NULL	NULL	NULL	NULL	237	NULL	World Bank. Latin America and the Caribbean Regional Office	n80072169
4579	National Gallery of Jamaica	NULL	NULL	NULL	NULL	NULL	237	NULL	National Gallery of Jamaica	n83121143
4583	Great Britain	Colonial Office	NULL	NULL	NULL	NULL	237	NULL	Great Britain. Colonial Office	n79100201
4589	Belize	Ministry of Finance and Economic Development	NULL	NULL	NULL	NULL	237	NULL	Belize. Ministry of Finance and Economic Development	n87886495
4591	Jamaica	Central Planning Unit	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Central Planning Unit	n50053736
4596	American Assembly	NULL	NULL	NULL	NULL	NULL	237	NULL	American Assembly	n79071120
4597	Cuban American National Foundation (U.S.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Cuban American National Foundation (U.S.)	n83185619
4598	Jamaica	Ministry of Education	Publications Branch	NULL	NULL	NULL	237	NULL	Jamaica. Ministry of Education. Publications Branch	n78090239
4600	Government Development Bank for Puerto Rico	NULL	NULL	NULL	NULL	NULL	237	NULL	Government Development Bank for Puerto Rico	n50059412
4601	Puerto Rico	Bureau of Economic and Social Analysis	NULL	NULL	NULL	NULL	237	NULL	Puerto Rico. Bureau of Economic and Social Analysis	n80113424
4606	G.A.W.U. (Trade union)	NULL	NULL	NULL	NULL	NULL	237	NULL	G.A.W.U. (Trade union)	n84151542
4607	Transafrica Forum (Organization)	NULL	NULL	NULL	NULL	NULL	237	NULL	Transafrica Forum (Organization)	n83054817
4610	Jamaica	Legislature	House of Representatives	NULL	NULL	NULL	237	NULL	Jamaica. Legislature. House of Representatives	n50053765
4622	Jamaica	Ministry of Education & Culture	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Ministry of Education & Culture	no00054457
4624	Caribbean Tourism Organization	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Tourism Organization	nr95001455
4625	United States	Embassy (Jamaica)	NULL	NULL	NULL	NULL	237	NULL	United States. Embassy (Jamaica)	n88098662
4626	Eastern Sociological Society (U.S.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Eastern Sociological Society (U.S.)	n85304520
4628	Unitarian Service Committee	NULL	NULL	NULL	NULL	NULL	237	242	Unitarian Service Committee	n2009061812
4643	Massachusetts Institute of Technology	NULL	NULL	NULL	NULL	NULL	237	NULL	Massachusetts Institute of Technology	n79006591
4657	National Institute of Mental Health (U.S.)	Center for Studies of Narcotic and Drug Abuse	NULL	NULL	NULL	NULL	237	NULL	National Institute of Mental Health (U.S.). Center for Studies of Narcotic and Drug Abuse	n90608166
4658	International Union of Anthropological and Ethnological Sciences	NULL	NULL	NULL	NULL	NULL	237	NULL	International Union of Anthropological and Ethnological Sciences	n83319154
4661	United States	Supreme Court	NULL	NULL	NULL	NULL	237	NULL	United States. Supreme Court	n79006848
4664	Centre for Multi-Racial Studies	NULL	NULL	NULL	NULL	NULL	237	NULL	Centre for Multi-Racial Studies	no2003096121
4668	Trinidad and Tobago	Commission of Enquiry Appointed to Enquire into the Affairs of British West Indian Airways Limited	NULL	NULL	NULL	NULL	237	NULL	Trinidad and Tobago. Commission of Enquiry Appointed to Enquire into the Affairs of British West Indian Airways Limited	n83134233
4683	United States	Congress	House. Committee on Agriculture. Subcommittee on Cotton, Rice, and Sugar	NULL	NULL	NULL	237	NULL	United States. Congress. House. Committee on Agriculture. Subcommittee on Cotton, Rice, and Sugar	n81077496
4686	United States	Bureau of International Commerce	NULL	NULL	NULL	NULL	237	NULL	United States. Bureau of International Commerce	n78091162
4710	United States	Domestic and International Business Administration	NULL	NULL	NULL	NULL	237	NULL	United States. Domestic and International Business Administration	n81047406
4719	United States	Bureau of Alcohol, Tobacco, and Firearms	NULL	NULL	NULL	NULL	237	NULL	United States. Bureau of Alcohol, Tobacco, and Firearms	n79053832
4723	United States	Congress	Senate. Committee on Interior and Insular Affairs	NULL	NULL	NULL	237	NULL	United States. Congress. Senate. Committee on Interior and Insular Affairs	n79043127
4725	United States	National Oceanic and Atmospheric Administration	NULL	NULL	NULL	NULL	237	NULL	United States. National Oceanic and Atmospheric Administration	n79004184
4730	University of the West Indies (Cave Hill, Barbados)	Institute of Social and Economic Research	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Cave Hill, Barbados). Institute of Social and Economic Research	n79039768
4732	United States	Bureau of the Census	NULL	NULL	NULL	NULL	237	NULL	United States. Bureau of the Census	n83054431
4733	WHO Expert Committee on Maternal and Child Health	NULL	NULL	NULL	NULL	NULL	237	NULL	WHO Expert Committee on Maternal and Child Health	no2009041593
4734	Trinidad and Tobago	Office of the Prime Minister	Public Relations Division	NULL	NULL	NULL	237	NULL	Trinidad and Tobago. Office of the Prime Minister. Public Relations Division	n85087066
4740	University of North Carolina at Chapel Hill	Institute of Latin American Studies	NULL	NULL	NULL	NULL	237	NULL	University of North Carolina at Chapel Hill. Institute of Latin American Studies	n82243455
4744	University of the West Indies (Cave Hill, Barbados)	Faculty of Law	Library	NULL	NULL	NULL	237	NULL	University of the West Indies (Cave Hill, Barbados). Faculty of Law. Library	n50059533
4747	University College of the West Indies (Mona, Jamaica)	Institute of Social and Economic Research	NULL	NULL	NULL	NULL	237	NULL	University College of the West Indies (Mona, Jamaica). Institute of Social and Economic Research	n82053957
4748	University of the West Indies (Mona, Jamaica)	Faculty of Social Sciences	NULL	NULL	NULL	NULL	237	NULL	University of the West Indies (Mona, Jamaica). Faculty of Social Sciences	n85099103
4749	United Nations	Caribbean Development and Co-operation Committee	NULL	NULL	NULL	NULL	237	NULL	United Nations. Caribbean Development and Co-operation Committee	n78005294
4773	Jamaica	Tourist Board	NULL	NULL	NULL	NULL	237	NULL	Jamaica. Tourist Board	n50053785
4774	Instituto Cubano del Turismo	NULL	NULL	NULL	NULL	NULL	237	NULL	Instituto Cubano del Turismo	n79036211
4775	Central Bank of Barbados	NULL	NULL	NULL	NULL	NULL	237	NULL	Central Bank of Barbados	n83024821
4776	National Institute on Drug Abuse	NULL	NULL	NULL	NULL	NULL	237	NULL	National Institute on Drug Abuse	n79096744
4778	Cultural Survival Inc.	NULL	NULL	NULL	NULL	NULL	237	NULL	Cultural Survival Inc.	n82130100
4785	Jamaica Historical Society	NULL	NULL	NULL	NULL	NULL	237	NULL	Jamaica Historical Society	nr89016881
4786	Brooklyn College	Library	NULL	NULL	NULL	NULL	237	NULL	Brooklyn College. Library	n50068053
4788	African-Caribbean Institute of Jamaica	NULL	NULL	NULL	NULL	NULL	237	NULL	African-Caribbean Institute of Jamaica	n84163534
4789	Seward Park High School	NULL	NULL	NULL	NULL	NULL	237	NULL	Seward Park High School	n84064766
4790	Lower East Side Tenement Museum	NULL	NULL	NULL	NULL	NULL	237	NULL	Lower East Side Tenement Museum	n97003909
4791	Museum of the City of New York	NULL	NULL	NULL	NULL	NULL	237	242	Museum of the City of New York	n81117329
4794	Haitian Studies Association	NULL	NULL	NULL	NULL	NULL	237	NULL	Haitian Studies Association	nr91025708
4795	American Musicological Society	NULL	NULL	NULL	NULL	NULL	237	NULL	American Musicological Society	n50060106
4796	IUP Chorale	NULL	NULL	NULL	NULL	NULL	237	NULL	IUP Chorale	no97017119
4797	Indiana University of Pennsylvania	NULL	NULL	NULL	NULL	NULL	237	241	Indiana University of Pennsylvania	n50057218
4798	Caribbean Food and Nutrition Institute	NULL	NULL	NULL	NULL	NULL	237	NULL	Caribbean Food and Nutrition Institute	n81142304
4800	French-American Foundation	NULL	NULL	NULL	NULL	NULL	237	NULL	French-American Foundation	n83042754
4808	Pi Lambda Theta	NULL	NULL	NULL	NULL	NULL	237	242	Pi Lambda Theta	n50033814
